system,report_date,section,kpi_text,status_name,status_symbol,source_file,primary_kpi
A1C,2025-11-18,,CATALOG_BACKUP+LOG_BACKUP+TRACE,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heid1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heid1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The allocated row store size is below the technical limit.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heid1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The fragmentation of the row store is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The number of records in column-based table partitions is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,448.017.073,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,RSAU_BUF_DATA,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,197.490.187,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,151.558.767,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SEOSUBCOTX,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,77.195.502,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,58.535.997,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,53.633.909,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SEOCOMPOTX,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,38.753.225,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heid1hhdb05_D1H_05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,No CPU bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,No memory bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,The memory consumption of the SAP HANA instance is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,The memory consumption of tables is below any critical threshold.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,The memory consumption of the index server was critical.,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,Column unloads were detected during the time period analyzed.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,No problems with the delta size of column store tables were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The number and size of diagnosis files is uncritical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Some issues for operating or administration in terms of backup/recovery have been detected.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Your license is permanent and valid.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Issues with the statistics server were detected.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Status of the embedded Statisticsserver,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Alerts in the Statisticsserver are not scheduled in the expected timeframe.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of tables not located on the master server,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of disabled alert collectors,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of disabled statistic collectors,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Collector_Global_Table_Persistence_Statistics idle,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of collectors with retention times < 42 days,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,High number of unprocessed e-Mails,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Status of Collector HOST_CS_UNLOADS,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of relevant inactive actions,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of actions with unknown state,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of Statisticsserver worker threads,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Historic thread samples save interval (s),GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Important information is available in the SAP Notes below.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,We have checked your SAP HANA environment and found some issues that                                                              might have a negative impact on your overall system stability and performance. Review the report carefully and implement our        recommendations.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Database Configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Resource Consumption,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Workload and Performance,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,Size and Growth,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SAP HANA alerts have been issued for the monitored timeframe.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,No critical issues with SAP HANA service restarts were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,Check parameter settings,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,global.ini [memorymanager],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SAP HANA workload parameters need to be adjusted.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,default_statement_concurrency_limit,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,There are no disk configuration issues.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,Percentage of free disk space > 20%,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,CATALOG_BACKUP+LOG_BACKUP+TRACE,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The allocated row store size is below the technical limit.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heiq1hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The fragmentation of the row store is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The number of records in column-based table partitions is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,322.392.357,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,146.966.040,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,145.849.321,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SEOSUBCOTX,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,77.613.665,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,65.282.304,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,55.331.189,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SEOCOMPOTX,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,RSAU_BUF_DATA,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,38.736.508,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heiq1hhdb05_Q1H_05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,No CPU bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,No memory bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,The memory consumption of the SAP HANA instance is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,The memory consumption of tables is below any critical threshold.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,The memory consumption of the index server was not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,No problems with the delta size of column store tables were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The number and size of diagnosis files is uncritical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Some issues for operating or administration in terms of backup/recovery have been detected.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Your license is permanent and valid.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Issues with the statistics server were detected.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Status of the embedded Statisticsserver,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Alerts in the Statisticsserver are not scheduled in the expected timeframe.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of tables not located on the master server,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of disabled alert collectors,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of disabled statistic collectors,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Collector_Global_Table_Persistence_Statistics idle,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of collectors with retention times < 42 days,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,High number of unprocessed e-Mails,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Status of Collector HOST_CS_UNLOADS,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of relevant inactive actions,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of actions with unknown state,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of Statisticsserver worker threads,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Historic thread samples save interval (s),GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Important information is available in the SAP Notes below.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,We have checked your SAP HANA environment and found some issues that                                                              might                                                                                                                              have a negative impact on your overall system stability. Review the report carefully and implement our recommendations.,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Database Configuration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Resource Consumption,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,SAP HANA Workload and Performance,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,Size and Growth,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Administration,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SAP HANA alerts have been issued for the monitored timeframe.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,No critical issues with SAP HANA service restarts were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,Check parameter settings,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,global.ini [memorymanager],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,gc_unused_memory_threshold_abs,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,gc_unused_memory_threshold_rel,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,global.ini | indexserver.ini [expensive_statement],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,indexserver.ini [transaction],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SAP HANA workload parameters need to be adjusted.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-18,,default_statement_concurrency_limit,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,global.ini [memorymanager],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,global.ini [persistence],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,indexserver.ini [optimize_compression],YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,There are no disk configuration issues.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,Percentage of free disk space > 20%,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,heis2hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,CATALOG_BACKUP+LOG_BACKUP+TRACE,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heis2hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heis2hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The allocated row store size is below the technical limit.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heis2hhdb05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The fragmentation of the row store is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The number of records in column-based table partitions is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,149.986.693,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,98.415.821,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SEOSUBCOTX,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,58.102.762,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,SEOCOMPOTX,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,38.992.655,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,30.194.681,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,28.490.940,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,28.407.923,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,25.483.414,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,heis2hhdb05_S2H_05,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,No CPU bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,No memory bottlenecks were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,The memory consumption of the SAP HANA instance is not critical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,The memory consumption of tables is below any critical threshold.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,The memory consumption of the index server is critical.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-18,,A significant number of column unloads was detected during the time period analyzed.,RED,🔴,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,No problems with the delta size of column store tables were detected.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,The number and size of diagnosis files is uncritical.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Some issues for operating or administration in terms of backup/recovery have been detected.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Your license is permanent and valid.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Issues with the statistics server were detected.,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Status of the embedded Statisticsserver,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Alerts in the Statisticsserver are not scheduled in the expected timeframe.,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of tables not located on the master server,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of disabled alert collectors,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of disabled statistic collectors,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Collector_Global_Table_Persistence_Statistics idle,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of collectors with retention times < 42 days,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,High number of unprocessed e-Mails,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Status of Collector HOST_CS_UNLOADS,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of relevant inactive actions,YELLOW,🟡,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of actions with unknown state,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Number of Statisticsserver worker threads,GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
A1C,2025-11-18,,Historic thread samples save interval (s),GREEN,🟢,EWA_A1C~ABAP_20251118_Very Critical (Red).htm,
